id,county,state,dem_2012,rep_2012,total_2012,percent_dem,percent_rep,single_score,cracker_barrel,whole_foods
9003,Hartford,Connecticut,"244,639","143,238","387,877",0.630713,0.369287,0.630712829,1,3
9005,Litchfield,Connecticut,"43,856","47,201","91,057",0.481632,0.518368,-0.518367616,,
9007,Middlesex,Connecticut,"47,855","34,591","82,446",0.580441,0.419559,0.580440531,,
9009,New Haven,Connecticut,"218,972","138,357","357,329",0.612802,0.387198,0.612802207,1,1
9011,New London,Connecticut,"67,144","46,119","113,263",0.592815,0.407185,0.592814953,,
9013,Tolland,Connecticut,"39,366","30,450","69,816",0.563854,0.436146,0.563853558,,
9015,Windham,Connecticut,"25,957","19,768","45,725",0.567676,0.432324,0.567676326,,
10001,Kent,Delaware,"35,527","32,135","67,662",0.525066,0.474934,0.525065768,,
10003,New Castle,Delaware,"167,082","81,230","248,312",0.672871,0.327129,0.672871227,,
10005,Sussex,Delaware,"39,975","52,119","92,094",0.434067,0.565933,-0.565932634,1,
11001,District of Columbia,District of Columbia,"267,070","21,381","288,451",0.925876,0.074124,0.925876492,,4
12001,Alachua,Florida,"69,699","48,797","118,496",0.588197,0.411803,0.58819707,1,
12003,Baker,Florida,"2,311","8,975","11,286",0.204767,0.795233,-0.795233032,,
12005,Bay,Florida,"22,051","56,876","78,927",0.279385,0.720615,-0.720615252,,
12007,Bradford,Florida,"3,325","8,219","11,544",0.288028,0.711972,-0.711971587,,
12009,Brevard,Florida,"122,993","159,300","282,293",0.435693,0.564307,-0.564307298,3,
12011,Broward,Florida,"508,312","244,101","752,413",0.675576,0.324424,0.675575781,2,3
12013,Calhoun,Florida,"1,664","4,366","6,030",0.275954,0.724046,-0.724046434,,
12015,Charlotte,Florida,"35,906","47,996","83,902",0.427952,0.572048,-0.572048342,1,
12017,Citrus,Florida,"28,460","44,662","73,122",0.389213,0.610787,-0.610787451,,
12019,Clay,Florida,"25,759","70,022","95,781",0.268936,0.731064,-0.731063572,1,
12021,Collier,Florida,"51,698","96,520","148,218",0.348797,0.651203,-0.651202958,1,1
12023,Columbia,Florida,"8,462","18,429","26,891",0.314678,0.685322,-0.685322227,1,
12027,DeSoto,Florida,"4,174","5,587","9,761",0.42762,0.57238,-0.572379879,,
12029,Dixie,Florida,"1,798","5,052","6,850",0.262482,0.737518,-0.737518248,,
12031,Duval,Florida,"196,737","211,615","408,352",0.481783,0.518217,-0.518217126,4,1
12033,Escambia,Florida,"58,185","88,711","146,896",0.396097,0.603903,-0.603903442,1,
12035,Flagler,Florida,"23,207","26,969","50,176",0.462512,0.537488,-0.537488042,1,
12037,Franklin,Florida,"1,845","3,570","5,415",0.34072,0.65928,-0.659279778,,
12039,Gadsden,Florida,"15,770","6,630","22,400",0.704018,0.295982,0.704017857,,
12041,Gilchrist,Florida,"1,885","5,917","7,802",0.241605,0.758395,-0.758395283,,
12043,Glades,Florida,"1,603","2,344","3,947",0.406131,0.593869,-0.593868761,,
12045,Gulf,Florida,"2,014","4,995","7,009",0.287345,0.712655,-0.712655158,,
12047,Hamilton,Florida,"2,228","3,138","5,366",0.415207,0.584793,-0.584793142,,
12049,Hardee,Florida,"2,463","4,696","7,159",0.344042,0.655958,-0.655957536,,
12051,Hendry,Florida,"4,751","5,355","10,106",0.470117,0.529883,-0.529883238,,
12053,Hernando,Florida,"37,830","44,938","82,768",0.457061,0.542939,-0.5429393,,
12055,Highlands,Florida,"16,148","25,915","42,063",0.3839,0.6161,-0.61609966,,
12057,Hillsborough,Florida,"286,467","250,186","536,653",0.533803,0.466197,0.533803035,4,1
12059,Holmes,Florida,"1,264","6,919","8,183",0.154467,0.845533,-0.845533423,,
12061,Indian River,Florida,"27,492","43,450","70,942",0.387528,0.612472,-0.61247216,1,
12063,Jackson,Florida,"7,342","13,418","20,760",0.353661,0.646339,-0.646339114,,
12065,Jefferson,Florida,"3,945","3,808","7,753",0.508835,0.491165,0.50883529,,
12067,Lafayette,Florida,687,"2,668","3,355",0.204769,0.795231,-0.795230999,,
12069,Lake,Florida,"61,799","87,643","149,442",0.413532,0.586468,-0.586468329,3,
12071,Lee,Florida,"110,157","154,163","264,320",0.416756,0.583244,-0.583243795,2,
12073,Leon,Florida,"90,881","55,805","146,686",0.619562,0.380438,0.619561512,1,
12075,Levy,Florida,"6,119","12,054","18,173",0.336708,0.663292,-0.663291696,,
12077,Liberty,Florida,942,"2,301","3,243",0.290472,0.709528,-0.709528215,,
12079,Madison,Florida,"4,176","4,474","8,650",0.482775,0.517225,-0.517225434,,
12081,Manatee,Florida,"66,503","85,627","152,130",0.437146,0.562854,-0.562854138,2,
12083,Marion,Florida,"66,831","93,043","159,874",0.418023,0.581977,-0.581977057,2,
12085,Martin,Florida,"30,107","48,183","78,290",0.384557,0.615443,-0.615442585,2,
12086,Miami-Dade,Florida,"541,440","332,981","874,421",0.619198,0.380802,0.619198304,1,4
12087,Monroe,Florida,"19,404","19,234","38,638",0.5022,0.4978,0.502199907,,
12089,Nassau,Florida,"10,251","29,929","40,180",0.255127,0.744873,-0.744873071,,
12091,Okaloosa,Florida,"23,421","70,168","93,589",0.250254,0.749746,-0.749746231,2,
12093,Okeechobee,Florida,"4,856","7,328","12,184",0.398555,0.601445,-0.601444517,,
12095,Orange,Florida,"273,665","188,589","462,254",0.592023,0.407977,0.592023,3,2
12097,Osceola,Florida,"67,239","40,592","107,831",0.623559,0.376441,0.623559088,2,
12099,Palm Beach,Florida,"349,651","247,398","597,049",0.585632,0.414368,0.585632,2,3
12101,Pasco,Florida,"98,263","112,427","210,690",0.466387,0.533613,-0.533613366,4,
12103,Pinellas,Florida,"239,104","213,258","452,362",0.528568,0.471432,0.528567828,2,
12105,Polk,Florida,"114,622","131,577","246,199",0.465566,0.534434,-0.534433527,2,
12107,Putnam,Florida,"11,667","19,326","30,993",0.37644,0.62356,-0.623560159,,
12109,Santa Rosa,Florida,"17,768","58,186","75,954",0.233931,0.766069,-0.766068936,,
12111,Sarasota,Florida,"95,119","110,504","205,623",0.462589,0.537411,-0.537410698,1,1
12113,Seminole,Florida,"96,445","109,943","206,388",0.467299,0.532701,-0.532700545,2,
12115,St. Johns,Florida,"35,190","78,513","113,703",0.309491,0.690509,-0.690509485,1,
12117,St. Lucie,Florida,"65,869","56,202","122,071",0.539596,0.460404,0.539595809,1,
12119,Sumter,Florida,"19,524","40,646","60,170",0.324481,0.675519,-0.675519362,,
12121,Suwannee,Florida,"4,751","12,672","17,423",0.272686,0.727314,-0.727314469,,
12123,Taylor,Florida,"2,764","6,249","9,013",0.306668,0.693332,-0.693331854,,
12125,Union,Florida,"1,339","3,980","5,319",0.251739,0.748261,-0.748260951,,
12127,Volusia,Florida,"114,748","117,490","232,238",0.494097,0.505903,-0.505903427,2,
12129,Wakulla,Florida,"5,175","9,290","14,465",0.35776,0.64224,-0.642239889,,
12131,Walton,Florida,"6,671","21,490","28,161",0.236888,0.763112,-0.763112105,,
12133,Washington,Florida,"2,820","8,038","10,858",0.259716,0.740284,-0.740283662,,
13001,Appling,Georgia,"1,758","5,233","6,991",0.251466,0.748534,-0.748533829,,
13003,Atkinson,Georgia,930,"1,938","2,868",0.324268,0.675732,-0.675732218,,
13005,Bacon,Georgia,791,"3,093","3,884",0.203656,0.796344,-0.796343975,,
13007,Baker,Georgia,794,785,"1,579",0.50285,0.49715,0.502849905,,
13009,Baldwin,Georgia,"8,483","7,589","16,072",0.527812,0.472188,0.527812344,,
13011,Banks,Georgia,780,"5,354","6,134",0.12716,0.87284,-0.872839909,1,
13013,Barrow,Georgia,"6,028","18,725","24,753",0.243526,0.756474,-0.756473963,,
13015,Bartow,Georgia,"8,396","26,876","35,272",0.238036,0.761964,-0.761964164,2,
13017,Ben Hill,Georgia,"2,512","3,396","5,908",0.425186,0.574814,-0.574813812,,
13019,Berrien,Georgia,"1,273","4,843","6,116",0.208143,0.791857,-0.791857423,,
13021,Bibb,Georgia,"38,585","25,623","64,208",0.600938,0.399062,0.600937578,2,
13023,Bleckley,Georgia,"1,269","3,587","4,856",0.261326,0.738674,-0.738673806,,
13025,Brantley,Georgia,939,"4,964","5,903",0.159072,0.840928,-0.840928342,,
13027,Brooks,Georgia,"3,138","3,554","6,692",0.468918,0.531082,-0.531081889,,
13029,Bryan,Georgia,"3,707","9,560","13,267",0.279415,0.720585,-0.72058491,,
13031,Bulloch,Georgia,"9,593","14,174","23,767",0.403627,0.596373,-0.596373122,1,
13033,Burke,Georgia,"5,405","4,301","9,706",0.556872,0.443128,0.556872038,,
13035,Butts,Georgia,"2,968","6,306","9,274",0.320035,0.679965,-0.679965495,,
13037,Calhoun,Georgia,"1,298",883,"2,181",0.59514,0.40486,0.595139844,,
13039,Camden,Georgia,"6,377","11,343","17,720",0.359876,0.640124,-0.640124153,1,
13043,Candler,Georgia,"1,157","2,344","3,501",0.330477,0.669523,-0.669522993,,
13045,Carroll,Georgia,"12,688","28,280","40,968",0.309705,0.690295,-0.690294864,1,
13047,Catoosa,Georgia,"5,365","17,858","23,223",0.231021,0.768979,-0.768979029,1,
13049,Charlton,Georgia,"1,197","2,527","3,724",0.321429,0.678571,-0.678571429,,
13051,Chatham,Georgia,"60,246","47,204","107,450",0.560689,0.439311,0.560688692,2,
13053,Chattahoochee,Georgia,729,735,"1,464",0.497951,0.502049,-0.50204918,,
13055,Chattooga,Georgia,"2,232","5,452","7,684",0.290474,0.709526,-0.709526288,,
13057,Cherokee,Georgia,"19,841","76,514","96,355",0.205916,0.794084,-0.794084375,1,
13059,Clarke,Georgia,"25,431","13,815","39,246",0.64799,0.35201,0.647989604,,
13061,Clay,Georgia,862,537,"1,399",0.616154,0.383846,0.616154396,,
13063,Clayton,Georgia,"81,479","14,164","95,643",0.851908,0.148092,0.851907615,1,
13065,Clinch,Georgia,852,"1,598","2,450",0.347755,0.652245,-0.652244898,,
13067,Cobb,Georgia,"133,124","171,722","304,846",0.436693,0.563307,-0.563307375,2,2
13069,Coffee,Georgia,"5,057","9,248","14,305",0.353513,0.646487,-0.646487242,,
13071,Colquitt,Georgia,"3,973","9,243","13,216",0.30062,0.69938,-0.69937954,,
13073,Columbia,Georgia,"16,451","41,765","58,216",0.282586,0.717414,-0.717414457,2,
13075,Cook,Georgia,"2,042","3,935","5,977",0.341643,0.658357,-0.658357035,,
13077,Coweta,Georgia,"15,168","39,653","54,821",0.276682,0.723318,-0.723317707,1,
13079,Crawford,Georgia,"1,706","3,368","5,074",0.336224,0.663776,-0.663776114,,
13081,Crisp,Georgia,"3,167","4,182","7,349",0.430943,0.569057,-0.569057015,1,
13083,Dade,Georgia,"1,411","4,471","5,882",0.239884,0.760116,-0.760115607,,
13085,Dawson,Georgia,"1,241","8,847","10,088",0.123017,0.876983,-0.876982554,,
13087,Decatur,Georgia,"4,591","5,824","10,415",0.440807,0.559193,-0.559193471,,
13089,DeKalb,Georgia,"238,224","64,392","302,616",0.787215,0.212785,0.787215481,,1
13091,Dodge,Georgia,"2,442","5,214","7,656",0.318966,0.681034,-0.681034483,,
13093,Dooly,Georgia,"2,285","1,985","4,270",0.535129,0.464871,0.535128806,,
13095,Dougherty,Georgia,"26,295","11,449","37,744",0.696667,0.303333,0.69666702,1,
13097,Douglas,Georgia,"28,441","26,241","54,682",0.520116,0.479884,0.520116309,2,
13099,Early,Georgia,"2,765","2,557","5,322",0.519542,0.480458,0.519541526,,
13101,Echols,Georgia,173,917,"1,090",0.158716,0.841284,-0.841284404,,
13103,Effingham,Georgia,"4,947","15,596","20,543",0.240812,0.759188,-0.759188045,,
13105,Elbert,Georgia,"3,181","4,859","8,040",0.395647,0.604353,-0.604353234,,
13107,Emanuel,Georgia,"2,927","5,100","8,027",0.364644,0.635356,-0.635355675,,
13109,Evans,Georgia,"1,268","2,268","3,536",0.358597,0.641403,-0.641402715,,
13111,Fannin,Georgia,"2,028","7,857","9,885",0.205159,0.794841,-0.794840668,,
13113,Fayette,Georgia,"19,736","38,075","57,811",0.341388,0.658612,-0.658611683,,
13115,Floyd,Georgia,"9,640","22,733","32,373",0.297779,0.702221,-0.702220987,,
13117,Forsyth,Georgia,"14,571","65,908","80,479",0.181053,0.818947,-0.818946557,,
13119,Franklin,Georgia,"1,499","6,114","7,613",0.1969,0.8031,-0.803099961,,
13121,Fulton,Georgia,"255,470","137,124","392,594",0.650723,0.349277,0.650723139,1,5
13123,Gilmer,Georgia,"1,958","8,926","10,884",0.179897,0.820103,-0.820102903,,
13125,Glascock,Georgia,176,"1,135","1,311",0.134249,0.865751,-0.865751335,,
13127,Glynn,Georgia,"11,950","20,893","32,843",0.363852,0.636148,-0.636147733,1,
13129,Gordon,Georgia,"3,440","13,197","16,637",0.206768,0.793232,-0.793231953,1,
13131,Grady,Georgia,"3,419","5,924","9,343",0.365942,0.634058,-0.634057583,,
13133,Greene,Georgia,"3,201","5,071","8,272",0.386968,0.613032,-0.613031915,,
13135,Gwinnett,Georgia,"132,509","159,855","292,364",0.453233,0.546767,-0.546767044,3,
13137,Habersham,Georgia,"2,301","12,166","14,467",0.159052,0.840948,-0.840948365,,
13139,Hall,Georgia,"12,999","47,481","60,480",0.214931,0.785069,-0.785069444,,
13141,Hancock,Georgia,"3,308",769,"4,077",0.811381,0.188619,0.811380917,,
13143,Haralson,Georgia,"1,789","8,446","10,235",0.174792,0.825208,-0.825207621,,
13145,Harris,Georgia,"4,145","11,197","15,342",0.270173,0.729827,-0.72982662,,
13147,Hart,Georgia,"2,870","6,517","9,387",0.305742,0.694258,-0.694258016,,
13149,Heard,Georgia,948,"3,160","4,108",0.230769,0.769231,-0.769230769,,
13151,Henry,Georgia,"43,761","46,774","90,535",0.48336,0.51664,-0.516639973,1,
13153,Houston,Georgia,"22,702","34,662","57,364",0.395753,0.604247,-0.604246566,2,
13155,Irwin,Georgia,"1,141","2,538","3,679",0.310139,0.689861,-0.689861375,,
13157,Jackson,Georgia,"4,238","19,135","23,373",0.18132,0.81868,-0.818679673,1,
13159,Jasper,Georgia,"1,845","4,136","5,981",0.308477,0.691523,-0.691523157,,
13161,Jeff Davis,Georgia,"1,275","3,996","5,271",0.24189,0.75811,-0.758110415,,
13163,Jefferson,Georgia,"4,261","2,999","7,260",0.586915,0.413085,0.586914601,,
13165,Jenkins,Georgia,"1,488","1,887","3,375",0.440889,0.559111,-0.559111111,,
13167,Johnson,Georgia,"1,305","2,440","3,745",0.348465,0.651535,-0.651535381,,
13169,Jones,Georgia,"4,274","7,744","12,018",0.355633,0.644367,-0.644366783,,
13171,Lamar,Georgia,"2,602","4,899","7,501",0.346887,0.653113,-0.653112918,,
13173,Lanier,Georgia,"1,114","1,820","2,934",0.379686,0.620314,-0.620313565,,
13175,Laurens,Georgia,"7,513","11,950","19,463",0.386014,0.613986,-0.613985511,1,
13177,Lee,Georgia,"3,196","10,314","13,510",0.236566,0.763434,-0.763434493,,
13179,Liberty,Georgia,"10,457","5,565","16,022",0.652665,0.347335,0.652665086,,
13181,Lincoln,Georgia,"1,586","2,807","4,393",0.361029,0.638971,-0.63897109,,
13183,Long,Georgia,"1,442","2,306","3,748",0.384739,0.615261,-0.615261473,,
13185,Lowndes,Georgia,"17,470","21,327","38,797",0.450293,0.549707,-0.549707452,2,
13187,Lumpkin,Georgia,"2,055","8,647","10,702",0.19202,0.80798,-0.807979817,,
13189,Macon,Georgia,"3,211","1,545","4,756",0.675147,0.324853,0.675147183,,
13191,Madison,Georgia,"2,494","8,443","10,937",0.228033,0.771967,-0.771966718,,
13193,Marion,Georgia,"1,412","1,733","3,145",0.448967,0.551033,-0.551033386,,
13195,McDuffie,Georgia,"4,044","5,475","9,519",0.424835,0.575165,-0.575165459,,
13197,McIntosh,Georgia,"2,864","3,409","6,273",0.45656,0.54344,-0.54344014,,
13199,Meriwether,Georgia,"4,331","4,856","9,187",0.471427,0.528573,-0.528572984,,
13201,Miller,Georgia,852,"1,905","2,757",0.309032,0.690968,-0.690968444,,
13205,Mitchell,Georgia,"4,081","4,155","8,236",0.495508,0.504492,-0.504492472,,
13207,Monroe,Georgia,"3,785","8,361","12,146",0.311625,0.688375,-0.688374774,,
13209,Montgomery,Georgia,"1,135","2,662","3,797",0.29892,0.70108,-0.7010798,,
13211,Morgan,Georgia,"2,753","6,186","8,939",0.307976,0.692024,-0.692023716,1,
13213,Murray,Georgia,"2,542","8,443","10,985",0.231406,0.768594,-0.768593537,,
13215,Muscogee,Georgia,"42,573","27,510","70,083",0.607465,0.392535,0.607465434,1,
13217,Newton,Georgia,"21,851","20,982","42,833",0.510144,0.489856,0.510144048,,
13219,Oconee,Georgia,"4,421","13,098","17,519",0.252355,0.747645,-0.747645414,1,
13221,Oglethorpe,Georgia,"1,914","4,251","6,165",0.310462,0.689538,-0.689537713,,
13223,Paulding,Georgia,"15,825","40,846","56,671",0.279243,0.720757,-0.720756648,,
13225,Peach,Georgia,"6,148","5,287","11,435",0.537648,0.462352,0.537647573,,
13227,Pickens,Georgia,"1,975","10,547","12,522",0.157722,0.842278,-0.842277591,,
13229,Pierce,Georgia,"1,124","5,667","6,791",0.165513,0.834487,-0.834486821,,
13231,Pike,Georgia,"1,356","6,668","8,024",0.168993,0.831007,-0.831006979,,
13233,Polk,Georgia,"3,615","9,811","13,426",0.269254,0.730746,-0.730746313,,
13235,Pulaski,Georgia,"1,219","2,444","3,663",0.332787,0.667213,-0.667212667,,
13237,Putnam,Georgia,"2,926","6,215","9,141",0.320096,0.679904,-0.67990373,,
13239,Quitman,Georgia,612,510,"1,122",0.545455,0.454545,0.545454545,,
13241,Rabun,Georgia,"1,559","5,754","7,313",0.213182,0.786818,-0.786817995,,
13243,Randolph,Georgia,"1,770","1,271","3,041",0.582045,0.417955,0.58204538,,
13245,Richmond,Georgia,"52,560","25,845","78,405",0.670365,0.329635,0.67036541,,
13247,Rockdale,Georgia,"22,023","15,716","37,739",0.583561,0.416439,0.583560773,1,
13249,Schley,Georgia,448,"1,286","1,734",0.258362,0.741638,-0.741637832,,
13251,Screven,Georgia,"2,774","3,287","6,061",0.45768,0.54232,-0.542319749,,
13253,Seminole,Georgia,"1,478","2,245","3,723",0.396992,0.603008,-0.603008327,,
13255,Spalding,Georgia,"9,898","14,911","24,809",0.398968,0.601032,-0.601031884,,
13257,Stephens,Georgia,"2,131","7,221","9,352",0.227866,0.772134,-0.772134303,,
13259,Stewart,Georgia,"1,323",745,"2,068",0.639749,0.360251,0.639748549,,
13261,Sumter,Georgia,"6,375","5,378","11,753",0.542415,0.457585,0.542414703,,
13263,Talbot,Georgia,"2,265","1,202","3,467",0.653303,0.346697,0.653302567,,
13265,Taliaferro,Georgia,636,323,959,0.663191,0.336809,0.663190824,,
13267,Tattnall,Georgia,"1,897","4,706","6,603",0.287294,0.712706,-0.712706346,,
13269,Taylor,Georgia,"1,572","1,948","3,520",0.446591,0.553409,-0.553409091,,
13271,Telfair,Georgia,"1,805","2,480","4,285",0.421237,0.578763,-0.578763127,,
13273,Terrell,Georgia,"2,544","1,834","4,378",0.581087,0.418913,0.581087254,,
13275,Thomas,Georgia,"7,653","11,156","18,809",0.40688,0.59312,-0.593120315,,
13277,Tift,Georgia,"4,660","9,185","13,845",0.336584,0.663416,-0.663416396,1,
13279,Toombs,Georgia,"2,746","6,524","9,270",0.296224,0.703776,-0.70377562,,
13281,Towns,Georgia,"1,273","4,876","6,149",0.207026,0.792974,-0.792974467,,
13283,Treutlen,Georgia,"1,074","1,652","2,726",0.393984,0.606016,-0.606016141,,
13285,Troup,Georgia,"10,547","15,179","25,726",0.409974,0.590026,-0.590025655,1,
13287,Turner,Georgia,"1,510","2,028","3,538",0.426795,0.573205,-0.573205201,,
13289,Twiggs,Georgia,"2,270","1,907","4,177",0.543452,0.456548,0.543452238,,
13291,Union,Georgia,"2,139","8,773","10,912",0.196023,0.803977,-0.803977273,,
13293,Upson,Georgia,"3,959","7,230","11,189",0.35383,0.64617,-0.646170346,,
13295,Walker,Georgia,"5,274","16,247","21,521",0.245063,0.754937,-0.754937038,,
13297,Walton,Georgia,"8,148","29,036","37,184",0.219127,0.780873,-0.780873494,,
13299,Ware,Georgia,"3,900","7,941","11,841",0.329364,0.670636,-0.670635926,,
13301,Warren,Georgia,"1,529",990,"2,519",0.606987,0.393013,0.6069869,,
13303,Washington,Georgia,"4,714","4,035","8,749",0.538804,0.461196,0.538804435,,
13305,Wayne,Georgia,"2,596","7,557","10,153",0.255688,0.744312,-0.744312026,,
13307,Webster,Georgia,582,601,"1,183",0.49197,0.50803,-0.508030431,,
13309,Wheeler,Georgia,772,"1,366","2,138",0.361085,0.638915,-0.638914874,,
13311,White,Georgia,"1,671","8,651","10,322",0.161887,0.838113,-0.838112769,,
13313,Whitfield,Georgia,"7,210","19,305","26,515",0.271922,0.728078,-0.728078446,1,
13315,Wilcox,Georgia,"1,060","2,053","3,113",0.340508,0.659492,-0.659492451,,
13317,Wilkes,Georgia,"2,087","2,635","4,722",0.441974,0.558026,-0.55802626,,
13319,Wilkinson,Georgia,"2,181","2,246","4,427",0.492659,0.507341,-0.507341315,,
13321,Worth,Georgia,"2,487","5,869","8,356",0.29763,0.70237,-0.702369555,,
15001,Hawaii,Hawaii,"47,224","14,753","61,977",0.76196,0.23804,0.761960082,,
15003,Honolulu,Hawaii,"204,349","88,461","292,810",0.697889,0.302111,0.697889416,,1
15005,Kalawao,Hawaii,0,0,0,0,0,0,,
15007,Kauai,Hawaii,"18,641","6,121","24,762",0.752807,0.247193,0.75280672,,
15009,Maui,Hawaii,"36,052","11,602","47,654",0.756537,0.243463,0.756536702,,1
16001,Ada,Idaho,"77,137","97,554","174,691",0.441563,0.558437,-0.55843747,1,
16003,Adams,Idaho,577,"1,413","1,990",0.28995,0.71005,-0.710050251,,
16005,Bannock,Idaho,"13,214","21,010","34,224",0.386103,0.613897,-0.613896681,,
16007,Bear Lake,Idaho,302,"2,489","2,791",0.108205,0.891795,-0.891795056,,
16009,Benewah,Idaho,"1,164","2,596","3,760",0.309574,0.690426,-0.690425532,,
16011,Bingham,Idaho,"3,822","13,440","17,262",0.221411,0.778589,-0.778588808,,
16013,Blaine,Idaho,"5,992","3,939","9,931",0.603363,0.396637,0.603363206,,
